date,avg temp,max temp,min temp,rainFall,cabbage,potato,apple,onion,cucumber,pepper,paprika,spinach,tomato,lettuce
2019-10-04,21.1,26.8,16.9,0.2,19619 ,17157,0 ,437 ,12120 ,18066,32184,9203,41150,28366
2019-10-03,21.8,26.2,18.4,27,22068 ,16419,0 ,448 ,13604 ,15002,30305,11416,29369,31159
2019-10-02,20.9,22.7,19.5,101.9,21168 ,15689,0 ,440 ,15178 ,21716,31267,13982,20091,31692
2019-10-01,21.2,24.7,18,9.3,20670 ,15425,0 ,453 ,17434 ,18141,27792,14519,16431,33929
2019-09-30,21.6,28.2,16.4,0.1,19488 ,15612,0 ,454 ,17950 ,17093,27665,18310,21232,30387
2019-09-29,22.2,28.5,18,0.1,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2019-09-28,22.5,27.4,19.3,1.8,19104 ,15937,0 ,464 ,24787 ,16198,23580,19661,15743,34008
2019-09-27,21.4,26.9,16.8,1.5,17256 ,16315,0 ,465 ,25626 ,12602,24261,19674,22493,40042
2019-09-26,20.4,26.2,16,0,19130 ,15873,0 ,478 ,26473 ,12051,24012,18553,21742,33831
2019-09-25,18.4,24.8,12.6,0,15927 ,15937,0 ,519 ,26757 ,13610,25338,18192,14988,33028
2019-09-24,17.8,25,12.6,0,13848 ,17970,0 ,516 ,25571 ,15091,27062,17126,15408,40600
2019-09-23,18.1,22.5,14.4,0.4,24184 ,18855,0 ,544 ,22963 ,17810,32323,20073,15231,45962
2019-09-22,17.5,19.1,16.1,65.1,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2019-09-21,17.8,20.7,16,40.1,16404 ,17828,0 ,512 ,22414 ,18807,32508,17334,11737,46220
2019-09-20,19.3,23.7,15,0,14059 ,17183,0 ,510 ,21149 ,19855,32463,17463,13245,44337
2019-09-19,19.2,25.6,13.5,0,16024 ,17139,0 ,516 ,21641 ,15911,40533,21511,10679,46493
2019-09-18,21,27.9,15.4,0,15962 ,16758,0 ,529 ,28614 ,16694,46142,24767,10661,49603
2019-09-17,21.3,27.8,15.5,0,12924 ,17150,0 ,561 ,23613 ,22640,67197,35027,8358,45071
2019-09-16,22.4,28.2,18.1,0.2,12149 ,18648,0 ,584 ,16568 ,27076,90080,36214,9482,39199
2019-09-15,23.4,28.8,19.7,0.4,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2019-09-14,22.3,27.5,17.4,0.1,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2019-09-13,21.7,27.4,17.1,0,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2019-09-12,20.8,23.5,18.6,5.6,9742 ,17719,0 ,536 ,8299 ,17416,72187,31198,11434,43993
2019-09-11,23.9,27.8,21.5,7.4,11066 ,20192,0 ,536 ,18755 ,26403,60034,43368,15750,43357
2019-09-10,25.4,29.6,22.5,15.3,13537 ,19741,0 ,551 ,19672 ,19171,59523,42436,18975,42128
2019-09-09,24.7,28.3,22.4,8,11949 ,18366,0 ,503 ,13593 ,15121,50378,33618,20868,28146
2019-09-08,24.6,28.5,21.8,0.8,0,0,0,0,0,0,0,0,0,0
2019-09-07,25.8,29.1,22.6,12.3,11010 ,15677,0 ,476 ,12893 ,9314,44306,23011,29141,20022
2019-09-06,25.4,28.9,22.1,2.9,10025 ,14996,0 ,481 ,13565 ,16211,44218,24561,28511,15440
2019-09-05,24.2,29,21.8,22,12345 ,17593,0 ,491 ,15945 ,16579,41078,21659,16753,18137
2019-09-04,23.4,26.2,21.4,11.9,15776 ,17619,0 ,495 ,17955 ,11124,41223,23741,13561,19423
2019-09-03,22.1,24.8,20.1,13.1,11095 ,17888,0 ,494 ,18312 ,10442,38868,23659,11322,17806
2019-09-02,21.6,25.1,19.1,11.4,9105 ,17895,0 ,474 ,15951 ,9341,38724,27160,11399,15193
2019-09-01,22.1,26.8,18,0.8,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2019-08-31,22.6,28.5,17.6,0,7789 ,15901,0 ,471 ,14305 ,9036,33195,28817,10537,13391
2019-08-30,22.9,28.1,18.6,0.2,8442 ,14782,0 ,474 ,12757 ,9578,31759,27245,10971,14723
2019-08-29,22.4,25.7,19.9,4.2,8829 ,14399,0 ,475 ,13958 ,11093,28779,25764,10749,15661
2019-08-28,23.8,27.7,21,0.9,8704 ,16004,0 ,480 ,17384 ,14390,26746,30885,9590,16799
2019-08-27,22.7,25.4,20.5,16.7,8600 ,16564,0 ,474 ,19657 ,15905,26367,39193,7905,18626
2019-08-26,24.3,30,19,0.1,8541 ,16663,0 ,466 ,19304 ,17024,29297,38045,7871,21069
2019-08-25,23.2,28.7,18.9,1.2,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2019-08-24,22.8,27.6,18.9,0,6637 ,17691,0 ,470 ,22168 ,14987,27126,41294,7914,25511
2019-08-23,24.7,29.5,20.8,0,7247 ,17778,0 ,475 ,22974 ,15224,24334,43691,8280,25427
2019-08-22,25.8,30.3,23,25.2,6689 ,18695,0 ,464 ,25812 ,15977,28169,51149,7037,21691
2019-08-21,25.8,30.1,22.5,8.6,5447 ,19022,0 ,486 ,31591 ,18322,29079,44538,6529,19933
2019-08-20,26,30.9,21.7,0.2,5629 ,19931,0 ,470 ,30366 ,19629,23782,47600,7216,19294
2019-08-19,25.1,30.8,20,0.4,6189 ,20724,0 ,469 ,22365 ,21377,25372,44965,7412,27868
2019-08-18,25.3,30.8,21.1,0,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2019-08-17,26.2,31,22,2.1,8322 ,22894,0 ,462 ,22064 ,30528,23070,43008,7116,35471
2019-08-16,26.4,30.7,23.3,1.9,6542 ,18983,0 ,460 ,21284 ,22518,28389,35948,7831,33820
2019-08-15,26.1,29.1,24.2,15.8,6495 ,17466,0 ,478 ,19837 ,17910,23948,35364,7502,21868
2019-08-14,28.6,33,24.7,1.2,6171 ,16778,0 ,522 ,17475 ,15696,17993,34160,7060,14714
2019-08-13,28.5,33.7,24.3,1.2,5776 ,15445,0 ,586 ,20192 ,12744,17325,43386,6413,23201
2019-08-12,27.7,31,25.3,15.5,7650 ,16494,0 ,571 ,20542 ,11535,20476,49332,6633,29671
2019-08-11,28.3,32.3,24.8,8,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2019-08-10,28.6,33.4,24.5,0,6946 ,14732,0 ,540 ,22716 ,12177,23498,46104,7051,39018
2019-08-09,28.3,33.6,24.2,0.1,7068 ,15784,0 ,514 ,27245 ,11931,30548,44084,7804,39690
2019-08-08,27.6,33.2,24.2,5.7,6841 ,17916,0 ,507 ,28063 ,10696,29420,36759,6975,47434
2019-08-07,27.2,32.1,23.8,14.7,7782 ,18016,0 ,502 ,25863 ,12112,19283,34564,6363,48472
2019-08-06,27.6,32.1,23.8,10.9,6488 ,19010,0 ,511 ,27989 ,10008,17243,42517,6036,44158
2019-08-05,28.8,34.6,24.2,0.7,6324 ,21002,0 ,537 ,30906 ,10978,15182,25455,5646,54677
2019-08-04,28.4,34.2,23.9,0.6,0,0,0,0,0,0,0,0,0,0
2019-08-03,28.3,34.1,24.2,0.5,0,0,0,0,0,0,0,0,0,0
2019-08-02,28.8,34.2,24.3,0.1,5627 ,20795,0 ,601 ,56779 ,12529,17375,32732,6714,64450
2019-08-01,28.4,33.1,24.6,3.4,6523 ,20501,0 ,595 ,50847 ,9041,18696,31199,6679,57686
2019-07-31,28.4,32.2,25.2,6,5759 ,19708,0 ,517 ,37189 ,8133,17539,34775,6634,53041
2019-07-30,28.4,32.5,24.7,0.7,5846 ,20075,0 ,449 ,35611 ,8375,13741,25891,7251,31608
2019-07-29,27.8,32.1,24.3,0.1,5379 ,19081,0 ,429 ,22525 ,8031,12577,24005,7659,26944
2019-07-28,26.9,29.9,25,10.9,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2019-07-27,27.1,30.5,24.6,12.1,9266 ,18461,0 ,442 ,17106 ,8284,11123,22257,10338,22971
2019-07-26,26.5,29.2,24.7,19,5011 ,20497,0 ,406 ,18535 ,8685,11539,18756,11230,14634
2019-07-25,26.6,29.2,24.8,16.3,5415 ,19910,0 ,397 ,19265 ,9291,12207,17816,11420,13544
2019-07-24,26.8,29.7,24.8,0.5,3576 ,20219,0 ,399 ,19256 ,10306,11680,15826,10374,14016
2019-07-23,27.9,32.8,24.2,0,4430 ,19868,0 ,408 ,17928 ,11146,11665,15229,9172,14142
2019-07-22,27,31.6,23.2,0.3,8524 ,19551,0 ,393 ,16284 ,11144,13118,20206,8379,13422
2019-07-21,24.8,27.8,22.6,20,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2019-07-20,24.8,27.1,23.2,56.5,4320 ,18964,0 ,406 ,16105 ,11930,11226,20694,7835,14099
2019-07-19,25.2,28.5,22.1,13.9,4691 ,18914,0 ,401 ,15774 ,11194,12028,16567,7400,14323
2019-07-18,24.3,27.8,21.4,8.1,4613 ,18368,0 ,409 ,15028 ,11259,11626,14053,7699,13194
2019-07-17,24.4,28.8,20.7,3.7,7236 ,19224,0 ,416 ,17282 ,11782,11105,12662,7123,11217
2019-07-16,23.8,28.7,20.3,4.5,5407 ,19980,0 ,423 ,17736 ,13523,11068,17192,7497,12403
2019-07-15,23.2,27.1,20.6,8.8,5322 ,19521,0 ,432 ,16220 ,18568,9803,19636,7421,12827
2019-07-14,23.9,29.1,20.2,2.1,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2019-07-13,23.3,27.8,20.1,1.6,7571 ,20526,0 ,417 ,14773 ,19177,10791,17216,7931,16039
2019-07-12,23.2,27.9,19.6,0.4,7146 ,20735,0 ,419 ,14915 ,13165,11288,15798,9504,23028
2019-07-11,22.2,25.6,19.7,8.5,8537 ,20938,0 ,394 ,14029 ,12774,11938,14999,10559,23914
2019-07-10,20.9,23.3,19.2,20.7,6571 ,17064,0 ,372 ,13240 ,12543,11813,15815,8899,24710
2019-07-09,22.6,27,18.4,0.2,5691 ,15564,0 ,378 ,14396 ,12173,11475,19517,8093,23726
2019-07-08,22.6,27.3,18.9,0.5,5697 ,15072,0 ,398 ,16966 ,12298,11336,18663,7803,18534
2019-07-07,23.5,28.2,19.8,0.2,0,0,0,0,0,0,0,0,0,0
2019-07-06,25.1,31.3,19,0,5734 ,15253,0 ,393 ,14835 ,11514,10129,14886,6827,19603
2019-07-05,25.1,32,19.1,0,5864 ,15330,0 ,379 ,11212 ,11494,10475,13248,6289,15614
2019-07-04,24.4,31.2,18.4,0,5029 ,15667,0 ,374 ,9068 ,11113,8924,14283,5682,16850
2019-07-03,23.1,28.5,18.4,0,4589 ,17205,0 ,377 ,8370 ,10055,10293,13702,5384,18094
2019-07-02,23.4,29.2,18.5,0,5245 ,18070,0 ,408 ,8354 ,13737,11168,12723,5323,17050
2019-07-01,23.2,26.9,19.9,0.4,5300 ,18582,0 ,430 ,9153 ,12950,11788,12392,5777,14728
2019-06-30,23.8,28.5,20.1,0,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2019-06-29,21.6,24.1,19.9,31.7,5963 ,18923,0 ,449 ,10183 ,14122,12070,12875,6181,15368
2019-06-28,23.6,28.1,20.7,0.8,8676 ,19163,0 ,507 ,10088 ,13423,13087,12808,5936,26672
2019-06-27,23.8,28.8,20.6,12,6207 ,19634,0 ,467 ,9659 ,12551,13443,10904,6098,21283
2019-06-26,21.1,24.4,18,33.1,6426 ,16428,0 ,451 ,8809 ,12156,11811,10506,5776,15536
2019-06-25,23.6,30.4,17.1,0,5878 ,18748,0 ,457 ,7636 ,12924,11979,9938,5513,13603
2019-06-24,22.5,28.4,17.2,0.1,5182 ,19037,0 ,456 ,6318 ,14375,14176,9349,6565,12129
2019-06-23,21.6,27.3,16.4,0.3,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2019-06-22,21.7,27.1,17.4,1,5066 ,20588,0 ,411 ,5969 ,13555,12725,9203,7396,11297
2019-06-21,22.8,28.7,18.5,1.9,5623 ,19984,0 ,399 ,6807 ,12977,15111,8270,8947,14816
2019-06-20,23.4,29.2,18.2,0,5155 ,18285,0 ,415 ,7635 ,12916,16453,8482,9760,14324
2019-06-19,22.2,27.5,18.3,0.8,5416 ,15715,0 ,411 ,7965 ,13725,18334,8716,9080,14052
2019-06-18,21.3,26.2,17.3,2.1,7039 ,14523,0 ,420 ,8920 ,13498,24285,8899,9059,12017
2019-06-17,21.3,26.8,16.8,0,6360 ,14936,0 ,394 ,9404 ,14028,20189,8844,9811,13194
2019-06-16,20.2,26.1,15.2,0.1,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2019-06-15,20.4,26.4,16.1,3.8,5325 ,17133,0 ,389 ,9435 ,14028,15870,8428,8177,12421
2019-06-14,20.2,24.7,16.8,2.3,5355 ,19193,0 ,374 ,9871 ,13483,16022,8303,8053,12535
2019-06-13,21.2,28,14.7,0,4977 ,21571,0 ,389 ,10874 ,13030,16091,8765,8474,11725
2019-06-12,19.7,25.9,14.3,0,6047 ,22508,0 ,390 ,10387 ,13261,20922,9528,8153,12245
2019-06-11,18.8,23.8,14.8,0.3,6151 ,21068,0 ,397 ,8398 ,14234,17947,8953,8383,11963
2019-06-10,18.3,22.2,15.2,4.1,5167 ,21260,0 ,404 ,7895 ,14725,17382,9411,8681,12589
2019-06-09,19.7,25,16.1,1.5,0,0,0,0,0,0,0,0,0,0
2019-06-08,20.1,25.5,15.5,0.1,5312 ,21569,0 ,423 ,8141 ,15481,16816,9192,9456,15213
2019-06-07,18.6,21.2,16.6,24.2,5424 ,22022,0 ,425 ,9113 ,11863,16488,9135,7864,10669
2019-06-06,21.1,26.9,16.9,20.7,4631 ,22280,0 ,424 ,9717 ,10360,15388,9501,7959,10543
2019-06-05,22.9,29.9,16.8,0,5232 ,19301,0 ,461 ,10694 ,10276,15713,10508,7324,12619
2019-06-04,23.1,30.3,16.1,0,4988 ,19257,0 ,492 ,10085 ,10750,17300,10688,7106,12511
2019-06-03,22,29.7,14,0,4520 ,20318,0 ,506 ,9491 ,10643,17577,11200,7696,14484
2019-06-02,20.6,27.8,13.6,0,0,0,0,0,0,0,0,0,0,0
2019-06-01,18.9,25.3,12.4,0,3762 ,22865,0 ,581 ,9591 ,10902,17144,8432,10447,13850
2019-05-31,18.6,24,14.4,0.8,3706 ,21796,0 ,549 ,11031 ,10012,16986,10727,10685,13686
2019-05-30,20.5,27.6,12.7,0.1,3227 ,24199,0 ,530 ,10880 ,10186,16718,11510,9390,13170
2019-05-29,19.7,27.4,11.1,0,4744 ,24463,0 ,472 ,9290 ,10715,15262,9970,6895,10411
2019-05-28,17.8,23.8,12.6,0,4854 ,23419,0 ,483 ,9984 ,11305,14803,7950,5894,11537
2019-05-27,18.6,22.1,15.4,22.9,4209 ,21286,0 ,453 ,9457 ,10682,12016,7852,5260,11242
2019-05-26,23.2,30.1,16.4,0.1,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2019-05-25,23.3,30.1,16.9,0,2965 ,26786,0 ,507 ,11916 ,11154,10897,7067,5206,12799
2019-05-24,22.9,31.6,14,0,3538 ,31374,0 ,508 ,12652 ,11479,12903,7598,5452,11165
2019-05-23,20.9,29,12.8,0,3548 ,35854,0 ,510 ,10993 ,9762,13659,7615,6174,8391
2019-05-22,19.2,27.3,10.3,0,3166 ,40785,0 ,501 ,10479 ,10025,15270,7739,6240,8375
2019-05-21,17,24.2,9,0,3485 ,48213,0 ,472 ,9353 ,9639,14375,7238,6152,8823
2019-05-20,17,21,11.9,1.7,3938 ,45521,0 ,491 ,8838 ,10995,12030,7782,6302,8133
2019-05-19,19.5,22.6,16.9,7.2,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2019-05-18,18.8,21.8,16.4,21.3,3221 ,41757,0 ,459 ,12053 ,10823,13600,7601,6177,9636
2019-05-17,21.3,27.3,15,1.7,3364 ,41155,0 ,443 ,9951 ,11063,15500,7648,6235,11232
2019-05-16,21.4,28.9,14.6,0,3520 ,41339,0 ,462 ,9410 ,12057,17505,8169,7236,8946
2019-05-15,20.3,27.3,14.3,0,3608 ,42697,0 ,508 ,9471 ,13792,19335,8410,7221,11455
2019-05-14,19.8,26.6,13.9,0,3300 ,42078,0 ,456 ,10008 ,13052,20414,8806,7756,17048
2019-05-13,17.9,24.5,11.4,0,3186 ,42881,0 ,515 ,9064 ,11455,17504,8706,8199,17877
2019-05-12,18.4,26,11.1,0,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2019-05-11,18.5,27.3,10.2,0,3222 ,44138,0 ,575 ,9629 ,11540,19620,10244,8801,23230
2019-05-10,17.6,26.7,8.7,0,3052 ,43021,0 ,607 ,11338 ,13082,20465,11056,9092,25713
2019-05-09,17.1,24.1,11.1,0,3083 ,41679,0 ,587 ,9966 ,14913,21396,10430,9598,28328
2019-05-08,15.7,22.9,7.2,0,3172 ,42063,0 ,658 ,8722 ,15170,20721,7892,9020,22314
2019-05-07,13.9,21.8,5.2,0,3487 ,45377,0 ,649 ,10990 ,16348,20892,7352,8093,15229
2019-05-06,14,20.3,8.3,0.1,2926 ,45125,0 ,652 ,12818 ,16443,19176,8034,8336,16853
2019-05-05,18.9,27.3,10.9,0,0,0,0,0,0,0,0,0,0,0
2019-05-04,17.6,26.5,8.8,0,2611 ,41044,0 ,727 ,30215 ,17338,25313,7082,8033,25628
2019-05-03,16.7,25.9,7.6,0,2605 ,41888,0 ,804 ,22495 ,10546,18771,6937,8146,17687
2019-05-02,16,24.1,8.3,0,2632 ,42698,0 ,981 ,18198 ,10413,14348,6583,8951,15175
2019-05-01,15.4,22.1,10.1,0,2480 ,44705,0 ,866 ,17839 ,9875,13938,5961,8434,15271
2019-04-30,14.6,20.5,9.8,0.1,2903 ,42745,0 ,839 ,19207 ,10310,13704,5246,8400,12923
2019-04-29,11.3,14.3,8,19.1,2675 ,38137,0 ,745 ,15580 ,9409,11706,5422,9325,10463
2019-04-28,12.1,17.1,8.4,0.2,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2019-04-27,11.4,17.8,4.9,0.1,2707 ,40492,0 ,699 ,11700 ,9642,13996,5026,8692,9182
2019-04-26,9.4,11.6,7.6,6.3,2408 ,42341,0 ,692 ,10351 ,10205,14374,5848,9076,9128
2019-04-25,13.5,17,10.2,4.5,2582 ,44777,0 ,728 ,10098 ,10153,14805,6883,9750,8504
2019-04-24,17.3,22,14.2,6.9,2651 ,43092,0 ,788 ,9761 ,10886,14916,7435,9552,8604
2019-04-23,16.8,21.8,12.1,5.6,2620 ,40661,0 ,738 ,10655 ,11520,15398,8232,10120,9303
2019-04-22,17.6,25.6,10.2,0,2601 ,42263,0 ,605 ,11891 ,11790,15574,7937,11188,9981
2019-04-21,16.5,22.1,12,0.1,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2019-04-20,14.7,21.6,7.7,0.1,2966 ,46703,0 ,759 ,13050 ,10985,16031,7505,11002,9554
2019-04-19,12.8,17.6,9.5,0,2697 ,50987,0 ,921 ,14654 ,10381,17089,7042,11283,10769
2019-04-18,15.3,21.6,8.4,0,2645 ,52584,0 ,958 ,14708 ,9932,16861,6910,11583,11684
2019-04-17,15.5,23,8.7,0.5,2667 ,53530,0 ,964 ,14669 ,10166,16909,7503,11023,11326
2019-04-16,14.2,23.3,4.3,0,2786 ,54174,0 ,998 ,15612 ,9846,17630,8241,11330,10655
2019-04-15,11.1,19.6,2.3,0,3023 ,51644,0 ,969 ,15348 ,10078,17346,7829,11157,10196
2019-04-14,10.2,14.7,6.3,0.8,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2019-04-13,11.6,18.9,4,0,2618 ,56426,0 ,1042 ,16042 ,10500,16305,8285,10954,9542
2019-04-12,10.7,17.7,4.1,0.1,2339 ,51993,0 ,1090 ,15793 ,10847,17855,9267,11166,10528
2019-04-11,8.8,14.3,3.3,0,2384 ,47373,0 ,1062 ,14318 ,11174,19983,10552,11342,11350
2019-04-10,7.2,9.9,4.5,8.5,2350 ,57071,0 ,1173 ,14080 ,11617,22420,11306,11024,9554
2019-04-09,9.3,15.4,4.8,23.2,2413 ,55803,0 ,1199 ,14992 ,12739,24897,10177,11225,11760
2019-04-08,11.8,19.1,5.1,0,2421 ,49936,0 ,1086 ,14917 ,10710,22622,9488,11527,10804
2019-04-07,12.5,18.4,7.4,2.8,0,0,0,0,0,0,0,0,0,0
2019-04-06,11.6,19,3.4,0.6,2765 ,51364,0 ,871 ,16662 ,11547,25121,8579,11952,9907
2019-04-05,11.7,19,5.2,0,2431 ,53101,0 ,830 ,16224 ,11357,23899,8286,11192,8898
2019-04-04,9.9,17.9,1.3,0,2301 ,62745,0 ,974 ,16292 ,11223,23602,8068,11813,9759
2019-04-03,7.4,14.5,-0.4,0,2365 ,65353,0 ,1018 ,14921 ,11753,24012,8391,11776,12327
2019-04-02,6.7,13.4,-0.4,0,2653 ,71708,0 ,972 ,16095 ,12761,23823,9606,12228,14017
2019-04-01,5.7,11.4,-0.1,0,2496 ,76386,0 ,929 ,14252 ,12000,21185,9427,12481,12192
2019-03-31,5.4,9.2,2.3,0.2,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2019-03-30,7.2,12.2,3.7,3,2542 ,74820,0 ,825 ,16146 ,12050,23276,8060,13007,12794
2019-03-29,10.6,17,5,0,2477 ,73571,0 ,818 ,17353 ,12726,20854,7419,13278,9173
2019-03-28,10.6,16.1,6.6,0.6,2428 ,67842,0 ,803 ,18659 ,11926,21235,7069,14459,8825
2019-03-27,12.8,19.9,4.8,0.1,2429 ,76520,0 ,793 ,19950 ,12004,21851,7402,14156,9067
2019-03-26,10.5,18.7,3.2,0,2599 ,56235,0 ,811 ,17939 ,11927,23118,7175,14264,9274
2019-03-25,7.2,13.8,0.4,0,2744 ,56775,0 ,734 ,17252 ,11813,24282,6617,14651,9882
2019-03-24,4.7,11.3,-2.1,0,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2019-03-23,4.2,10.3,-0.3,1.4,2370 ,63801,0 ,728 ,17852 ,12045,26133,5711,14417,9191
2019-03-22,5.2,10.5,1.6,0,2343 ,52776,0 ,691 ,21508 ,12261,23142,7581,15388,9864
2019-03-21,9.8,15,4.5,2.1,2416 ,57513,0 ,659 ,20058 ,13221,23688,7216,16464,10409
2019-03-20,11.4,17.2,5.3,16.1,2399 ,55743,0 ,686 ,21963 ,14886,22928,6149,16100,9996
2019-03-19,10.7,19,2.2,0,2349 ,71389,0 ,662 ,22075 ,14076,22516,5699,16649,9858
2019-03-18,7.5,15,-0.7,0,2561 ,56725,0 ,664 ,22970 ,13987,21074,5839,17170,8148
2019-03-17,6.6,13.1,1.1,0,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2019-03-16,5.8,11.1,1.4,0.2,2122 ,59720,0 ,662 ,24311 ,14312,22549,5916,16398,7683
2019-03-15,5.8,12.3,1,3.3,2544 ,40670,0 ,661 ,25317 ,14483,23201,6288,15595,8859
2019-03-14,5.2,11.8,-2.4,0,2504 ,59840,0 ,699 ,23965 ,14835,20324,7495,14954,8128
2019-03-13,3.9,9.4,-1.5,0,2817 ,56469,0 ,672 ,21631 ,16638,21441,7276,14231,10545
2019-03-12,5.8,11.9,0.9,0.9,2687 ,57459,0 ,668 ,25239 ,16893,22167,6874,14547,11848
2019-03-11,6.4,11.9,0.7,1.1,2470 ,56218,0 ,632 ,23279 ,16805,20971,5753,13390,8873
2019-03-10,7.8,11.9,3.8,7.9,0,0,0,0,0,0,0,0,0,0
2019-03-09,7.9,16.1,-1,0.3,2438 ,48139,0 ,668 ,24816 ,17858,21230,5524,13220,8026
2019-03-08,6.1,14.5,-1.3,0,2406 ,42528,0 ,644 ,25398 ,17213,18096,6225,13729,7997
2019-03-07,6.5,12.1,2.1,0.5,2547 ,43747,0 ,642 ,23863 ,17567,21385,6046,14301,8425
2019-03-06,8.8,14.3,4.7,1,2293 ,44429,0 ,695 ,24786 ,18883,21504,5999,14709,9058
2019-03-05,8.2,14.4,1.2,0,2419 ,52687,0 ,702 ,27950 ,21109,22770,6489,15091,9467
2019-03-04,8.8,15.2,3.9,0,2302 ,53674,0 ,685 ,27249 ,18721,20963,6667,14892,8832
2019-03-03,8.7,14.8,2.4,0,0,0,0,0,0,0,0,0,0,0
2019-03-02,6.9,14.6,-0.8,0,2739 ,58161,0 ,675 ,24917 ,21249,25988,7107,14646,10797
2019-03-01,6,13.7,-0.3,0,2699 ,55204,0 ,636 ,23431 ,19045,22833,6805,15415,9833
2019-02-28,6.8,13.4,1.4,0.1,2589 ,47016,0 ,573 ,21830 ,20287,25747,6765,14410,9412
2019-02-27,7.1,11.8,3.4,0.4,2565 ,40190,0 ,581 ,22210 ,22695,22435,6535,14795,9904
2019-02-26,5.4,12.8,-1.5,0,2378 ,34535,0 ,601 ,23539 ,19543,20819,6432,15294,9438
2019-02-25,6,12.8,0.8,0,2276 ,38714,0 ,587 ,25123 ,16152,19096,5831,16610,8519
2019-02-24,6.1,14.3,-1.5,0,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2019-02-23,5,13.2,-1.3,0,2489 ,43336,0 ,602 ,26056 ,13287,19395,5712,17343,7163
2019-02-22,3.9,11.1,-1.5,0,2557 ,44575,0 ,587 ,26024 ,13848,23072,5619,17491,6516
2019-02-21,2.7,9.4,-2.7,0,2535 ,41004,0 ,623 ,25536 ,13000,24643,6267,17706,7376
2019-02-20,2.8,7,-0.5,0,2764 ,34943,0 ,624 ,24834 ,13000,27711,6354,15877,9781
2019-02-19,2.9,5.7,0.6,16.3,2799 ,36878,0 ,602 ,23683 ,13523,33853,5863,14609,9918
2019-02-18,2.2,7.5,-4.4,0.1,2650 ,43778,0 ,616 ,22629 ,13006,35179,5440,15311,8568
2019-02-17,-0.2,6.3,-5.7,0,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2019-02-16,-0.3,3.3,-3.5,0.1,2527 ,43856,0 ,610 ,23501 ,15719,32429,5292,15175,7322
2019-02-15,2,6,-1.5,0.4,2682 ,45785,0 ,621 ,25790 ,16520,34318,5997,14405,6573
2019-02-14,0.6,6.5,-3.7,0.1,2804 ,44785,0 ,661 ,23184 ,16835,30283,6671,13722,5871
2019-02-13,0.3,5.3,-4.1,0,2775 ,46167,0 ,681 ,25180 ,17120,31418,6816,12828,6049
2019-02-12,0.1,6,-6,0,2930 ,44513,0 ,714 ,24106 ,18604,33727,7512,12472,6850
2019-02-11,-0.8,3.9,-4.7,0,3045 ,43995,0 ,679 ,27578 ,19202,25748,7269,13386,7737
2019-02-10,-1.4,3.2,-6.3,0,0,0,0,0,0,0,0,0,0,0
2019-02-09,-1.7,1.7,-4.2,0,3095 ,42209,20939 ,634 ,25983 ,26533,30750,9507,12175,7797
2019-02-08,-2,3.2,-5.9,0,3372 ,45497,20939 ,586 ,26495 ,23600,38762,7743,13074,9195
2019-02-07,2.1,7.4,-3.9,0.5,0,0,0,0,0,0,0,0,0,0
2019-02-06,5.6,12.9,-1.2,0,0,0,0,0,0,0,0,0,0,0
2019-02-05,2.9,11,-4.1,0,0,0,0,0,0,0,0,0,0,0
2019-02-04,2.5,6.8,-1.5,0,3355 ,43989,20939 ,598 ,33004 ,23443,51114,12295,13531,7179
2019-02-03,5.6,9.8,2.6,12.8,0,0,0,0,0,0,0,0,0,0
2019-02-02,2.1,8.5,-4.8,0,3355 ,43989,20939 ,598 ,43994 ,23234,49189,12282,15668,10718
2019-02-01,-1.3,4.1,-6.7,0,2997 ,48172,19829 ,636 ,41250 ,16832,42468,9335,16914,11269
2019-01-31,0.3,4.7,-3.8,4.9,2549 ,47916,21787 ,607 ,36322 ,16110,38230,8285,16872,12358
2019-01-30,3.5,10.1,-3.1,0,2593 ,47612,22753 ,611 ,39696 ,14582,36857,6940,15928,12413
